,fpr,tpr,trial
14991,0.004,0.143,random-split
15004,0.004,0.145,random-split
15006,0.004,0.145,random-split
15007,0.004,0.145,random-split
15008,0.004,0.146,random-split
15009,0.004,0.146,random-split
15010,0.004,0.146,random-split
15011,0.004,0.146,random-split
15012,0.004,0.147,random-split
15013,0.004,0.147,random-split
15014,0.004,0.147,random-split
15015,0.004,0.147,random-split
15016,0.004,0.148,random-split
15017,0.004,0.148,random-split
15005,0.004,0.145,random-split
14990,0.004,0.143,random-split
14989,0.004,0.142,random-split
14988,0.004,0.142,random-split
14961,0.003,0.131,random-split
14962,0.003,0.132,random-split
14963,0.003,0.132,random-split
14964,0.003,0.133,random-split
14965,0.003,0.133,random-split
14966,0.003,0.133,random-split
14967,0.003,0.133,random-split
14968,0.003,0.135,random-split
14969,0.003,0.135,random-split
14970,0.003,0.136,random-split
14971,0.003,0.136,random-split
14972,0.003,0.137,random-split
14973,0.003,0.137,random-split
14974,0.003,0.137,random-split
14975,0.003,0.137,random-split
14976,0.003,0.138,random-split
14977,0.003,0.138,random-split
14978,0.003,0.139,random-split
14979,0.003,0.139,random-split
14980,0.003,0.14,random-split
14981,0.003,0.14,random-split
14982,0.003,0.14,random-split
14983,0.003,0.14,random-split
14984,0.003,0.141,random-split
14985,0.004,0.141,random-split
14986,0.004,0.141,random-split
14987,0.004,0.141,random-split
14900,0.002,0.115,random-split
15018,0.004,0.148,random-split
14899,0.002,0.113,random-split
14897,0.002,0.113,random-split
14810,0.0,0.066,random-split
14811,0.0,0.066,random-split
14812,0.0,0.068,random-split
14813,0.0,0.068,random-split
14814,0.0,0.07,random-split
14815,0.0,0.07,random-split
14816,0.0,0.071,random-split
14817,0.0,0.072,random-split
14818,0.0,0.073,random-split
14819,0.0,0.073,random-split
14820,0.0,0.075,random-split
14821,0.0,0.075,random-split
14809,0.0,0.065,random-split
14822,0.0,0.078,random-split
14824,0.0,0.08,random-split
14825,0.0,0.08,random-split
14826,0.0,0.08,random-split
14827,0.001,0.08,random-split
14828,0.001,0.083,random-split
14829,0.001,0.083,random-split
14830,0.001,0.085,random-split
14831,0.001,0.085,random-split
14832,0.001,0.086,random-split
14833,0.001,0.086,random-split
14834,0.001,0.086,random-split
14835,0.001,0.086,random-split
14823,0.0,0.078,random-split
14836,0.001,0.088,random-split
14808,0.0,0.065,random-split
14806,0.0,0.065,random-split
14780,0.0,0.0,random-split
14781,0.0,0.0,random-split
14782,0.0,0.006,random-split
14783,0.0,0.006,random-split
14784,0.0,0.007,random-split
14785,0.0,0.007,random-split
14786,0.0,0.013,random-split
14787,0.0,0.013,random-split
14788,0.0,0.015,random-split
14789,0.0,0.015,random-split
14790,0.0,0.016,random-split
14791,0.0,0.016,random-split
14807,0.0,0.065,random-split
14792,0.0,0.029,random-split
14794,0.0,0.033,random-split
14795,0.0,0.033,random-split
14796,0.0,0.036,random-split
14797,0.0,0.036,random-split
14798,0.0,0.04,random-split
14799,0.0,0.04,random-split
14800,0.0,0.053,random-split
14801,0.0,0.053,random-split
14802,0.0,0.055,random-split
14803,0.0,0.055,random-split
14804,0.0,0.056,random-split
14805,0.0,0.056,random-split
14793,0.0,0.029,random-split
14837,0.001,0.088,random-split
14838,0.001,0.088,random-split
14839,0.001,0.088,random-split
14871,0.001,0.105,random-split
14872,0.001,0.106,random-split
14873,0.001,0.106,random-split
14874,0.001,0.107,random-split
14875,0.001,0.107,random-split
14876,0.001,0.107,random-split
14877,0.001,0.107,random-split
14878,0.001,0.108,random-split
14879,0.001,0.108,random-split
14880,0.001,0.108,random-split
14881,0.001,0.108,random-split
14882,0.001,0.109,random-split
14870,0.001,0.105,random-split
14883,0.001,0.109,random-split
14885,0.001,0.109,random-split
14886,0.001,0.109,random-split
14887,0.002,0.109,random-split
14888,0.002,0.109,random-split
14889,0.002,0.109,random-split
14890,0.002,0.11,random-split
14891,0.002,0.11,random-split
14892,0.002,0.111,random-split
14893,0.002,0.111,random-split
14894,0.002,0.112,random-split
14895,0.002,0.112,random-split
14896,0.002,0.113,random-split
14884,0.001,0.109,random-split
14869,0.001,0.104,random-split
14868,0.001,0.104,random-split
14867,0.001,0.103,random-split
14840,0.001,0.09,random-split
14841,0.001,0.09,random-split
14842,0.001,0.091,random-split
14843,0.001,0.091,random-split
14844,0.001,0.092,random-split
14845,0.001,0.092,random-split
14846,0.001,0.093,random-split
14847,0.001,0.093,random-split
14848,0.001,0.093,random-split
14849,0.001,0.093,random-split
14850,0.001,0.096,random-split
14851,0.001,0.096,random-split
14852,0.001,0.096,random-split
14853,0.001,0.096,random-split
14854,0.001,0.1,random-split
14855,0.001,0.1,random-split
14856,0.001,0.1,random-split
14857,0.001,0.1,random-split
14858,0.001,0.101,random-split
14859,0.001,0.101,random-split
14860,0.001,0.101,random-split
14861,0.001,0.101,random-split
14862,0.001,0.103,random-split
14863,0.001,0.103,random-split
14864,0.001,0.103,random-split
14865,0.001,0.103,random-split
14866,0.001,0.103,random-split
14898,0.002,0.113,random-split
15743,0.025,0.291,random-split
15019,0.004,0.148,random-split
15021,0.004,0.15,random-split
15173,0.008,0.185,random-split
15174,0.008,0.186,random-split
15175,0.008,0.186,random-split
15176,0.008,0.187,random-split
15177,0.008,0.187,random-split
15178,0.008,0.188,random-split
15179,0.008,0.188,random-split
15180,0.008,0.189,random-split
15181,0.008,0.189,random-split
15182,0.008,0.189,random-split
15183,0.008,0.189,random-split
15184,0.008,0.189,random-split
15172,0.008,0.185,random-split
15185,0.008,0.189,random-split
15187,0.008,0.19,random-split
15188,0.008,0.191,random-split
15189,0.008,0.191,random-split
15190,0.008,0.191,random-split
15191,0.008,0.191,random-split
15192,0.008,0.191,random-split
15193,0.008,0.191,random-split
15194,0.008,0.192,random-split
15195,0.008,0.192,random-split
15196,0.008,0.192,random-split
15197,0.008,0.192,random-split
15198,0.008,0.193,random-split
15186,0.008,0.19,random-split
15199,0.008,0.193,random-split
15171,0.008,0.184,random-split
15169,0.008,0.184,random-split
15143,0.007,0.177,random-split
15144,0.007,0.178,random-split
15145,0.007,0.178,random-split
15146,0.007,0.178,random-split
15147,0.007,0.178,random-split
15148,0.007,0.179,random-split
15149,0.007,0.179,random-split
15150,0.007,0.179,random-split
15151,0.007,0.179,random-split
15152,0.007,0.18,random-split
15153,0.007,0.18,random-split
15154,0.007,0.18,random-split
15170,0.008,0.184,random-split
15155,0.007,0.18,random-split
15157,0.007,0.181,random-split
15158,0.007,0.181,random-split
15159,0.007,0.181,random-split
15160,0.007,0.181,random-split
15161,0.007,0.181,random-split
15162,0.007,0.182,random-split
15163,0.007,0.182,random-split
15164,0.007,0.182,random-split
15165,0.007,0.182,random-split
15166,0.007,0.183,random-split
15167,0.007,0.183,random-split
15168,0.007,0.184,random-split
15156,0.007,0.181,random-split
15200,0.008,0.194,random-split
15201,0.008,0.194,random-split
15202,0.008,0.194,random-split
15234,0.009,0.2,random-split
15235,0.009,0.2,random-split
15236,0.009,0.201,random-split
15237,0.009,0.201,random-split
15238,0.009,0.201,random-split
15239,0.01,0.201,random-split
15240,0.01,0.201,random-split
15241,0.01,0.201,random-split
15242,0.01,0.202,random-split
15243,0.01,0.202,random-split
15244,0.01,0.202,random-split
15245,0.01,0.202,random-split
15233,0.009,0.2,random-split
15246,0.01,0.203,random-split
15248,0.01,0.203,random-split
15249,0.01,0.203,random-split
15250,0.01,0.204,random-split
15251,0.01,0.204,random-split
15252,0.01,0.204,random-split
15253,0.01,0.204,random-split
15254,0.01,0.204,random-split
15255,0.01,0.204,random-split
15256,0.01,0.205,random-split
15257,0.01,0.205,random-split
15258,0.01,0.205,random-split
15259,0.01,0.205,random-split
15247,0.01,0.203,random-split
15232,0.009,0.2,random-split
15231,0.009,0.199,random-split
15230,0.009,0.199,random-split
15203,0.008,0.194,random-split
15204,0.008,0.194,random-split
15205,0.008,0.194,random-split
15206,0.008,0.195,random-split
15207,0.008,0.195,random-split
15208,0.008,0.195,random-split
15209,0.009,0.195,random-split
15210,0.009,0.195,random-split
15211,0.009,0.195,random-split
15212,0.009,0.195,random-split
15213,0.009,0.195,random-split
15214,0.009,0.196,random-split
15215,0.009,0.196,random-split
15216,0.009,0.196,random-split
15217,0.009,0.196,random-split
15218,0.009,0.196,random-split
15219,0.009,0.196,random-split
15220,0.009,0.197,random-split
15221,0.009,0.197,random-split
15222,0.009,0.197,random-split
15223,0.009,0.197,random-split
15224,0.009,0.198,random-split
15225,0.009,0.198,random-split
15226,0.009,0.198,random-split
15227,0.009,0.198,random-split
15228,0.009,0.199,random-split
15229,0.009,0.199,random-split
15142,0.007,0.177,random-split
15020,0.004,0.15,random-split
15141,0.007,0.177,random-split
15139,0.007,0.176,random-split
15052,0.005,0.157,random-split
15053,0.005,0.157,random-split
15054,0.005,0.157,random-split
15055,0.005,0.157,random-split
15056,0.005,0.157,random-split
15057,0.005,0.157,random-split
15058,0.005,0.158,random-split
15059,0.005,0.158,random-split
15060,0.005,0.159,random-split
15061,0.005,0.159,random-split
15062,0.005,0.159,random-split
15063,0.005,0.159,random-split
15051,0.005,0.156,random-split
15064,0.005,0.159,random-split
15066,0.005,0.16,random-split
15067,0.005,0.16,random-split
15068,0.005,0.161,random-split
15069,0.005,0.161,random-split
15070,0.005,0.161,random-split
15071,0.005,0.161,random-split
15072,0.005,0.161,random-split
15073,0.005,0.161,random-split
15074,0.005,0.162,random-split
15075,0.005,0.162,random-split
15076,0.005,0.163,random-split
15077,0.005,0.163,random-split
15065,0.005,0.159,random-split
15078,0.005,0.163,random-split
15050,0.005,0.156,random-split
15048,0.005,0.156,random-split
15022,0.004,0.151,random-split
15023,0.004,0.151,random-split
15024,0.004,0.151,random-split
15025,0.004,0.151,random-split
15026,0.004,0.151,random-split
15027,0.004,0.151,random-split
15028,0.004,0.152,random-split
15029,0.004,0.152,random-split
15030,0.004,0.153,random-split
15031,0.004,0.153,random-split
15032,0.004,0.153,random-split
15033,0.004,0.153,random-split
15049,0.005,0.156,random-split
15034,0.004,0.154,random-split
15036,0.004,0.154,random-split
15037,0.005,0.154,random-split
15038,0.005,0.154,random-split
15039,0.005,0.154,random-split
15040,0.005,0.155,random-split
15041,0.005,0.155,random-split
15042,0.005,0.155,random-split
15043,0.005,0.155,random-split
15044,0.005,0.155,random-split
15045,0.005,0.155,random-split
15046,0.005,0.155,random-split
15047,0.005,0.155,random-split
15035,0.004,0.154,random-split
15079,0.005,0.163,random-split
15080,0.005,0.164,random-split
15081,0.005,0.164,random-split
15113,0.006,0.17,random-split
15114,0.006,0.171,random-split
15115,0.006,0.171,random-split
15116,0.006,0.171,random-split
15117,0.006,0.171,random-split
15118,0.006,0.171,random-split
15119,0.006,0.171,random-split
15120,0.006,0.172,random-split
15121,0.006,0.172,random-split
15122,0.006,0.173,random-split
15123,0.006,0.173,random-split
15124,0.006,0.173,random-split
15112,0.006,0.17,random-split
15125,0.006,0.173,random-split
15127,0.007,0.174,random-split
15128,0.007,0.174,random-split
15129,0.007,0.174,random-split
15130,0.007,0.175,random-split
15131,0.007,0.175,random-split
15132,0.007,0.175,random-split
15133,0.007,0.175,random-split
15134,0.007,0.176,random-split
15135,0.007,0.176,random-split
15136,0.007,0.176,random-split
15137,0.007,0.176,random-split
15138,0.007,0.176,random-split
15126,0.006,0.174,random-split
15111,0.006,0.17,random-split
15110,0.006,0.17,random-split
15109,0.006,0.17,random-split
15082,0.005,0.164,random-split
15083,0.005,0.164,random-split
15084,0.005,0.165,random-split
15085,0.005,0.165,random-split
15086,0.005,0.165,random-split
15087,0.006,0.165,random-split
15088,0.006,0.166,random-split
15089,0.006,0.166,random-split
15090,0.006,0.166,random-split
15091,0.006,0.166,random-split
15092,0.006,0.167,random-split
15093,0.006,0.167,random-split
15094,0.006,0.167,random-split
15095,0.006,0.167,random-split
15096,0.006,0.168,random-split
15097,0.006,0.168,random-split
15098,0.006,0.168,random-split
15099,0.006,0.168,random-split
15100,0.006,0.168,random-split
15101,0.006,0.168,random-split
15102,0.006,0.169,random-split
15103,0.006,0.169,random-split
15104,0.006,0.169,random-split
15105,0.006,0.169,random-split
15106,0.006,0.169,random-split
15107,0.006,0.169,random-split
15108,0.006,0.17,random-split
15140,0.007,0.177,random-split
16711,0.063,0.435,random-split
15744,0.025,0.291,random-split
15746,0.025,0.291,random-split
16382,0.049,0.388,random-split
16383,0.049,0.388,random-split
16384,0.049,0.388,random-split
16385,0.049,0.388,random-split
16386,0.049,0.388,random-split
16387,0.049,0.388,random-split
16388,0.049,0.389,random-split
16389,0.049,0.389,random-split
16390,0.049,0.389,random-split
16391,0.049,0.389,random-split
16392,0.049,0.389,random-split
16393,0.049,0.389,random-split
16381,0.049,0.388,random-split
16394,0.049,0.389,random-split
16396,0.049,0.39,random-split
16397,0.049,0.39,random-split
16398,0.049,0.39,random-split
16399,0.049,0.39,random-split
16400,0.049,0.39,random-split
16401,0.049,0.39,random-split
16402,0.049,0.39,random-split
16403,0.049,0.39,random-split
16404,0.049,0.391,random-split
16405,0.049,0.391,random-split
16406,0.049,0.391,random-split
16407,0.05,0.391,random-split
16395,0.049,0.389,random-split
16408,0.05,0.391,random-split
16380,0.049,0.388,random-split
16378,0.048,0.387,random-split
16352,0.047,0.384,random-split
16353,0.047,0.384,random-split
16354,0.047,0.385,random-split
16355,0.047,0.385,random-split
16356,0.047,0.385,random-split
16357,0.047,0.385,random-split
16358,0.047,0.385,random-split
16359,0.048,0.385,random-split
16360,0.048,0.385,random-split
16361,0.048,0.385,random-split
16362,0.048,0.385,random-split
16363,0.048,0.385,random-split
16379,0.049,0.387,random-split
16364,0.048,0.386,random-split
16366,0.048,0.386,random-split
16367,0.048,0.386,random-split
16368,0.048,0.386,random-split
16369,0.048,0.386,random-split
16370,0.048,0.386,random-split
16371,0.048,0.386,random-split
16372,0.048,0.387,random-split
16373,0.048,0.387,random-split
16374,0.048,0.387,random-split
16375,0.048,0.387,random-split
16376,0.048,0.387,random-split
16377,0.048,0.387,random-split
16365,0.048,0.386,random-split
16351,0.047,0.384,random-split
16409,0.05,0.391,random-split
16411,0.05,0.392,random-split
16442,0.051,0.396,random-split
16443,0.051,0.396,random-split
16444,0.051,0.397,random-split
16445,0.051,0.397,random-split
16446,0.051,0.397,random-split
16447,0.051,0.397,random-split
16448,0.051,0.397,random-split
16449,0.051,0.397,random-split
16450,0.051,0.397,random-split
16451,0.051,0.397,random-split
16452,0.051,0.398,random-split
16453,0.051,0.398,random-split
16441,0.051,0.396,random-split
16454,0.051,0.398,random-split
16456,0.051,0.398,random-split
16457,0.051,0.398,random-split
16458,0.051,0.398,random-split
16459,0.052,0.398,random-split
16460,0.052,0.398,random-split
16461,0.052,0.398,random-split
16462,0.052,0.399,random-split
16463,0.052,0.399,random-split
16464,0.052,0.399,random-split
16465,0.052,0.399,random-split
16466,0.052,0.399,random-split
16467,0.052,0.399,random-split
16455,0.051,0.398,random-split
16410,0.05,0.392,random-split
16440,0.051,0.396,random-split
16438,0.051,0.396,random-split
16412,0.05,0.392,random-split
16413,0.05,0.392,random-split
16414,0.05,0.393,random-split
16415,0.05,0.393,random-split
16416,0.05,0.393,random-split
16417,0.05,0.393,random-split
16418,0.05,0.393,random-split
16419,0.05,0.393,random-split
16420,0.05,0.393,random-split
16421,0.05,0.393,random-split
16422,0.05,0.394,random-split
16423,0.05,0.394,random-split
16439,0.051,0.396,random-split
16424,0.05,0.394,random-split
16426,0.05,0.394,random-split
16427,0.05,0.394,random-split
16428,0.05,0.395,random-split
16429,0.05,0.395,random-split
16430,0.05,0.395,random-split
16431,0.05,0.395,random-split
16432,0.05,0.395,random-split
16433,0.051,0.395,random-split
16434,0.051,0.395,random-split
16435,0.051,0.395,random-split
16436,0.051,0.395,random-split
16437,0.051,0.395,random-split
16425,0.05,0.394,random-split
16350,0.047,0.384,random-split
16349,0.047,0.383,random-split
16348,0.047,0.383,random-split
